filename,species,accuracy
SR2_20151123_181047_356.wav,Myodau,0.54
SR2_20151124_172252_548.wav,Myodau,0.6
SR2_20151127_184146_071.wav,Myodau,0.89
SR2_20151127_192914_625.wav,Myodau,0.8
SR2_20151127_192926_405.wav,Myodau,0.52
SR2_20151129_213818_672.wav,Myodau,0.82
SR2_20151112_211118_327.wav,Myonat,0.65
SR2_20151112_220118_512.wav,Myonat,0.99
SR2_20151113_010953_597.wav,Myonat,0.65
SR2_20151122_172716_975.wav,Myonat,0.96
SR2_20151127_180354_288.wav,Myonat,0.89
SR2_20151127_192922_600.wav,Myonat,0.86
SR2_20151128_185811_761.wav,Myonat,0.99
SR2_20151113_023109_619.wav,Pippip,0.96
SR2_20151113_023709_388.wav,Pippip,0.97
SR2_20151113_031739_604.wav,Pippip,0.97
SR2_20151113_043009_628.wav,Pippip,0.98
SR2_20151125_213039_644.wav,Pippip,0.61
SR2_20151125_232853_552.wav,Pippip,0.94
SR2_20151126_002117_843.wav,Pippip,0.87
SR2_20151126_212443_505.wav,Pippip,0.98
SR2_20151126_212445_900.wav,Pippip,0.98
SR2_20151127_172420_193.wav,Pippip,0.99
SR2_20151127_230855_345.wav,Pippip,0.6
SR2_20151127_231014_304.wav,Pippip,0.68
SR2_20151127_231244_736.wav,Pippip,0.63
SR2_20151127_232445_516.wav,Pippip,0.58
SR2_20151127_232447_853.wav,Pippip,0.86
